SEF,Tenor,Category,AssetClass,Currency,Notional_Local,Notional_USD,Trades,Trades_Estimated,Last_Price,Description,MXN_Match
Tradition,2M,FX,CU,USD,250000000,250000000,3,False,147500.0,2M USD vs. CNH Call at a strike of 6.75,False
Tradition,1Y,FX,CU,USD,120000000,120000000,2,False,59500.0,1Y USD vs. CNH Put at a strike of 6.9,False
Tradition,Other,FX,CU,USD,300000000,300000000,1,False,1207500.0,OD USD vs. JPY Put at a strike of 163.5,False
Tradition,Other,FX,CU,USD,450000000,450000000,1,False,2070000.0,OD USD vs. JPY Put at a strike of 163.45,False
Tradition,1M,FX,CU,USD,550000000,550000000,2,False,700000.0,1M USD vs. JPY Put at a strike of 165,False
Tradition,2M,FX,CU,USD,50000000,50000000,3,False,113000.0,2M USD vs. CHF Put at a delta of 50,False
Tradition,2M,FX,CU,USD,50000000,50000000,3,False,110500.0,2M USD vs. CHF Call at a delta of 50,False
Tradition,1W,FX,CU,USD,100000000,100000000,2,False,55000.0,1W USD vs. CAD Put at a strike of 1.43,False
Tradition,7M,FX,CU,USD,475000000,475000000,5,False,408750.0,7M USD vs. CNH Put at a strike of 6.85,False
Tradition,1M,FX,CU,EUR,10000000,11381000,1,False,66250.0,1M EUR vs. MXN Put at a delta of 50,True
Tradition,1M,FX,CU,EUR,10000000,11381000,1,False,66250.0,1M EUR vs. MXN Call at a delta of 50,True
Tradition,Other,FX,CU,EUR,75000000,85357504,3,False,6250.0,ON EUR vs. MXN Put at a strike of 20.125,True
Tradition,Other,FX,CU,USD,50000000,50000000,3,False,42000.0,ON USD vs. BRL Call at a strike of 5.184,False
Tradition,1M,FX,CU,USD,25000000,25000000,1,False,312500.0,1M USD vs. ZAR Put at a delta of 50,False
Tradition,1M,FX,CU,USD,25000000,25000000,1,False,300000.0,1M USD vs. ZAR Call at a delta of 50,False
Tradition,2W,FX,CU,USD,60000000,60000000,1,False,211500.0,2W USD vs. ZAR Put at a delta of 25,False
Tradition,2W,FX,CU,USD,50000000,50000000,1,False,145000.0,2W USD vs. ZAR Call at a delta of 25,False
Tradition,Other,FX,CU,USD,250000000,250000000,1,False,575000.0,OD USD vs. JPY Put at a strike of 164.25,False
Tradition,Other,FX,CU,USD,375000000,375000000,1,False,1200000.0,OD USD vs. JPY Put at a strike of 163.9,False
Tradition,Other,FX,CU,EUR,50000000,56905000,1,False,100000.0,ON EUR vs. USD Call at a strike of 1.1415,False
Tradition,Other,FX,CU,EUR,50000000,56905000,1,False,36250.0,ON EUR vs. USD Put at a strike of 1.135,False
Tradition,Other,FX,CU,USD,75000000,75000000,1,False,118125.0,OD USD vs. CNH Put at a strike of 6.8,False
Tradition,Other,FX,CU,USD,150000000,150000000,1,False,236250.0,OD USD vs. CNH Put at a strike of 6.8,False
Tradition,Other,FX,CU,USD,70000000,70000000,2,False,18750.0,ON USD vs. CAD Call at a strike of 1.414,False
Tradition,Other,FX,CU,USD,30000000,30000000,1,False,312000.0,OD USD vs. JPY Put at a strike of 162.25,False
Tradition,4M,FX,CU,USD,572500000,572499970,4,False,760000.0,4M USD vs. JPY Call at a delta of 25,False
Tradition,4M,FX,CU,USD,550000000,550000000,4,False,745000.0,4M USD vs. JPY Put at a delta of 25,False
Tradition,Other,FX,CU,EUR,25000000,28452500,1,False,55625.0,ON EUR vs. USD Put at a strike of 1.1385,False
