SEF,Tenor,Category,AssetClass,Currency,Notional_Local,Notional_USD,Trades,Trades_Estimated,Last_Price,Description,MXN_Match
Tradition,Other,FX,CU,USD,500000,500000,1,False,340000.0,OD USD vs. ZAR Put at a strike of 16.3,False
Tradition,Other,FX,CU,EUR,500000,571150,1,False,0.0,OD EUR vs. USD Put at a strike of 1.1625,False
Tradition,3M,FX,CU,EUR,25000000,28557500,1,False,293750.0,3M EUR vs. USD Put at a delta of 50,False
Tradition,3M,FX,CU,EUR,25000000,28557500,1,False,289375.0,3M EUR vs. USD Call at a delta of 50,False
Tradition,9M,FX,CU,EUR,14750000,16848926,1,False,338881.25,9M EUR vs. USD Put at a delta of 50,False
Tradition,9M,FX,CU,EUR,14750000,16848926,1,False,316018.75,9M EUR vs. USD Call at a delta of 50,False
Tradition,Other,FX,CU,USD,80000000,80000000,3,False,17250.0,ON USD vs. CAD Call at a strike of 1.419,False
Tradition,Other,FX,CU,USD,30000000,30000000,1,False,30000.0,OD USD vs. CAD Call at a strike of 1.42,False
Tradition,Other,FX,CU,USD,100000000,100000000,1,False,270000.0,OD USD vs. CAD Call at a strike of 1.4175,False
Tradition,3M,FX,CU,AUD,100000000,69350000,3,False,259375.0,3M AUD vs. USD Put at a delta of 50,False
Tradition,3M,FX,CU,AUD,100000000,69350000,3,False,251250.0,3M AUD vs. USD Call at a delta of 50,False
Tradition,6M,FX,CU,USD,100000000,100000000,2,False,116250.0,6M USD vs. CNH Put at a strike of 6.85,False
Tradition,6M,FX,CU,USD,112500000,112500000,3,False,326875.0,6M USD vs. CAD Put at a delta of 50,False
Tradition,6M,FX,CU,USD,112500000,112500000,3,False,313750.0,6M USD vs. CAD Call at a delta of 50,False
Tradition,6M,FX,CU,USD,252000000,252000000,3,False,100800.0,6M USD vs. CAD Put at a delta of 10,False
Tradition,6M,FX,CU,USD,252000000,252000000,3,False,98000.0,6M USD vs. CAD Call at a delta of 10,False
Tradition,1W,FX,CU,USD,50000000,50000000,1,False,58750.0,1W USD vs. CAD Put at a strike of 1.425,False
Tradition,Other,FX,CU,USD,55000000,55000000,2,False,123750.0,OD USD vs. MXN Call at a strike of 17.4425,True
Tradition,2W,FX,CU,USD,75000000,75000000,2,False,41875.0,2W USD vs. CAD Call at a strike of 1.415,False
Tradition,3M,FX,CU,USD,10000000,10000000,2,False,139125.0,3M USD vs. BRL Put at a delta of 50,False
Tradition,3M,FX,CU,USD,10000000,10000000,2,False,139125.0,3M USD vs. BRL Call at a delta of 50,False
Tradition,3M,FX,CU,USD,30000000,30000000,2,False,53250.0,3M USD vs. BRL Put at a delta of 10,False
Tradition,3M,FX,CU,USD,30000000,30000000,2,False,51750.0,3M USD vs. BRL Call at a delta of 10,False
Tradition,Other,FX,CU,NZD,100000000,56850000,1,False,85000.0,OD NZD vs. USD Call at a strike of 0.575,False
Tradition,1M,FX,CU,USD,5000000,5000000,1,False,43125.0,1M USD vs. MXN Put at a delta of 50,True
Tradition,1M,FX,CU,USD,5000000,5000000,1,False,43125.0,1M USD vs. MXN Call at a delta of 50,True
Tradition,2M,FX,CU,USD,33000000,33000000,3,False,87175.0,2M USD vs. BRL Put at a delta of 25,False
Tradition,2M,FX,CU,USD,30000000,30000000,3,False,61500.0,2M USD vs. BRL Call at a delta of 25,False
Tradition,Other,FX,CU,EUR,75000000,85672504,3,False,33000.0,SPECIFIC EUR vs. USD Call at a strike of 1.151,False
Tradition,Other,FX,CU,EUR,75000000,85672504,3,False,30250.0,SPECIFIC EUR vs. USD Put at a strike of 1.135,False
Tradition,1M,FX,CU,USD,11000000,11000000,1,False,58025.0,1M USD vs. BRL Put at a delta of 25,False
Tradition,1M,FX,CU,USD,10000000,10000000,1,False,42000.0,1M USD vs. BRL Call at a delta of 25,False
Tradition,3M,FX,CU,USD,88000000,88000000,3,False,259600.0,3M USD vs. BRL Put at a delta of 25,False
Tradition,3M,FX,CU,USD,80000000,80000000,3,False,185500.0,3M USD vs. BRL Call at a delta of 25,False
Tradition,Other,FX,CU,USD,20000000,20000000,1,False,106000.0,OD USD vs. KRW Call at a strike of 1500,False
Tradition,3M,FX,CU,USD,50000000,50000000,5,False,170250.0,3M USD vs. MXN Put at a delta of 50,True
Tradition,3M,FX,CU,USD,50000000,50000000,5,False,170250.0,3M USD vs. MXN Call at a delta of 50,True
Tradition,Other,FX,CU,EUR,300000000,342690016,1,False,900000.0,OD EUR vs. USD Put at a strike of 1.1425,False
Tradition,Other,FX,CU,EUR,300000000,342690016,1,False,1185000.0,OD EUR vs. USD Call at a strike of 1.15,False
Tradition,1M,FX,CU,USD,100000000,100000000,3,False,252500.0,1M USD vs. CAD Put at a delta of 50,False
Tradition,1M,FX,CU,USD,100000000,100000000,3,False,241250.0,1M USD vs. CAD Call at a delta of 50,False
