SEF,Tenor,Category,AssetClass,Currency,Notional_Local,Notional_USD,Trades,Trades_Estimated,Last_Price,Description,MXN_Match
GFI,2M,FX,CU,AUD,50000000.0,,1,True,7.865,AUDJPY CALL 112.25 NEW YORK 19AUG2026 C1 BILATERAL,False
GFI,1M,FX,CU,AUD,10000000.0,,1,True,53760.0,AUDSGD CALL 0.894 TOKYO 05AUG2026 C1 BILATERAL,False
GFI,1M,FX,CU,AUD,10000000.0,,1,True,58050.0,AUDSGD PUT 0.894 TOKYO 05AUG2026 P2 BILATERAL,False
GFI,3M,FX,CU,AUD,50000000.0,,1,True,799500.0,AUDUSD CALL 0.6902 NEW YORK 05OCT2026 C1 BILATERAL,False
GFI,3M,FX,CU,AUD,50000000.0,,1,True,817000.0,AUDUSD CALL 0.6886 NEW YORK 28SEP2026 C2 BILATERAL,False
GFI,1Y,FX,CU,AUD,10000000.0,,1,True,8.55,AUDUSD CALL 0.74 NEW YORK 10JUN2027 C1 BILATERAL,False
GFI,6M,FX,CU,AUD,20000000.0,,1,True,9.4,AUDUSD PUT 0.65 NEW YORK 19OCT2026 P2 BILATERAL,False
GFI,1W,FX,CU,EUR,15000000.0,,1,True,3.8,EURAUD PUT 1.645 NEW YORK 07JUL2026 P1 BILATERAL,False
GFI,1W,FX,CU,EUR,75000000.0,,1,True,3.25,EURGBP CALL 0.86 NEW YORK 08JUL2026 C1 BILATERAL,False
GFI,3M,FX,CU,EUR,55000000.0,,1,True,5.41,EURGBP CALL 0.905 NEW YORK 05OCT2026 C1 BILATERAL,False
GFI,3M,FX,CU,EUR,25000000.0,,1,True,4.5,EURGBP CALL 0.882 NEW YORK 06OCT2026 C2 BILATERAL,False
GFI,3M,FX,CU,EUR,50000000.0,,1,True,717000.0,EURJPY CALL 183.82 NEW YORK 05OCT2026 C1 BILATERAL,False
GFI,3M,FX,CU,EUR,50000000.0,,1,True,795000.0,EURJPY CALL 183.1 NEW YORK 28SEP2026 C2 BILATERAL,False
GFI,TN,FX,CU,EUR,100000000.0,,1,True,2.85,EURUSD CALL 1.145 NEW YORK 06JUL2026 C1 BILATERAL,False
GFI,3M,FX,CU,EUR,50000000.0,,1,True,524000.0,EURUSD CALL 1.1496 NEW YORK 05OCT2026 C1 BILATERAL,False
GFI,3M,FX,CU,EUR,50000000.0,,1,True,686000.0,EURUSD CALL 1.1416 NEW YORK 28SEP2026 C2 BILATERAL,False
GFI,TN,FX,CU,EUR,50000000.0,,1,True,2.85,EURUSD CALL 1.148 NEW YORK 06JUL2026 C1 BILATERAL,False
GFI,2M,FX,CU,EUR,50000000.0,,1,True,5.05,EURUSD CALL 1.175 NEW YORK 08SEP2026 C1 BILATERAL,False
GFI,2M,FX,CU,EUR,50000000.0,,1,True,5.091,EURUSD CALL 1.175 NEW YORK 08SEP2026 C1 BILATERAL,False
GFI,TN,FX,CU,EUR,30000000.0,,1,True,2.85,EURUSD CALL 1.145 NEW YORK 06JUL2026 C1 BILATERAL,False
