SEF,Tenor,Category,AssetClass,Currency,Notional_Local,Notional_USD,Trades,Trades_Estimated,Last_Price,Description,MXN_Match
GFI,TN,FX,CU,USD,20000000.0,,1,True,6.51,USDSGD CALL 1.3 TOKYO 03JUL2026 C1 BILATERAL,False
GFI,2W,FX,CU,USD,35000000.0,,1,True,4.5,USDSGD CALL 1.3 TOKYO 15JUL2026 C2 BILATERAL,False
GFI,1M,FX,CU,USD,10000000.0,,1,True,50571.4,USDTWD CALL 31.94 TAIPEI 30JUL2026 C1 BILATERAL,False
GFI,1M,FX,CU,USD,10000000.0,,1,True,55228.6,USDTWD PUT 31.94 TAIPEI 30JUL2026 P2 BILATERAL,False
GFI,2M,FX,CU,USD,75000000.0,,1,True,12.15,USDZAR PUT 17 NEW YORK 19AUG2026 P1 BILATERAL,False
GFI,3M,FX,CU,USD,45000000.0,,1,True,11.0,USDZAR PUT 16.56 NEW YORK 28SEP2026 P2 BILATERAL,False
GFI,18M,IRS / Swap,IR,BRL,472000000.0,,1,True,14.075, IRS 20260701 20260701 18MBRL BRL 1T0 198 1T0 198 2 - CME,False
GFI,6M,IRS / Swap,IR,BRL,3123000000.0,,1,True,13.99875, IRS 20260701 20260701 6MBRL BRL 1T0 198 1T0 198 2 - CME,False
GFI,10Y,IRS / Swap,IR,EUR,25000000.0,,1,True,2.8175, IRS 20260701 20260703 10YEUR EUR 12M1 44 3M1 167 5 - LCH,False
GFI,10Y,IRS / Swap,IR,EUR,75000000.0,,1,True,2.94752, IRS 20260701 20260703 10YEUR EUR 12M2 167 6M1 167 5 - LCH,False
GFI,10Y,IRS / Swap,IR,EUR,210100000.0,,1,True,2.9435, IRS 20260701 20260703 10YEUR EUR 12M2 44 6M1 167 5 - LCHFCM,False
GFI,12M,IRS / Swap,IR,CLP,30000000000.0,,1,True,4.43, IRS 20260701 20260703 12MCLP CLP 1T1 203 1T1 203 2 - CME,False
GFI,12M,IRS / Swap,IR,CLP,88000000000.0,,1,True,4.47, IRS 20260701 20260703 12MCLP CLP 1T1 86 1T1 86 2 - CME,False
GFI,15Y,IRS / Swap,IR,EUR,50000000.0,,1,True,3.1055, IRS 20260701 20260703 15YEUR EUR 12M2 44 6M1 167 5 - LCH,False
GFI,2Y,IRS / Swap,IR,EUR,250000000.0,,1,True,2.5417, IRS 20260701 20260703 2YEUR EUR 12M1 167 3M1 167 11 - ERX,False
GFI,2Y,IRS / Swap,IR,EUR,250000000.0,,1,True,2.5417, IRS 20260701 20260703 2YEUR EUR 12M1 167 3M1 167 5 - LCHFCM,False
GFI,2Y,IRS / Swap,IR,EUR,250000000.0,,1,True,2.5348, IRS 20260701 20260703 2YEUR EUR 12M1 44 3M1 167 5 - LCHFCM,False
GFI,30Y,IRS / Swap,IR,EUR,40000000.0,,1,True,3.1125, IRS 20260701 20260703 30YEUR EUR 12M2 44 6M1 167 5 - LCH,False
GFI,3M,IRS / Swap,IR,CLP,110000000000.0,,1,True,4.49, IRS 20260701 20260703 3MCLP CLP 1T1 203 1T1 203 0,False
GFI,3M,IRS / Swap,IR,CLP,110000000000.0,,1,True,4.49, IRS 20260701 20260703 3MCLP CLP 1T1 86 1T1 86 2 - CME,False
GFI,5Y,IRS / Swap,IR,CLP,21000000000.0,,1,True,4.69, IRS 20260701 20260703 5YCLP CLP 6M1 86 6M1 86 2 - CME,False
GFI,5Y,IRS / Swap,IR,EUR,200000000.0,,1,True,2.6476, IRS 20260701 20260703 5YEUR EUR 12M2 44 3M1 167 5 - LCHFCM,False
GFI,5Y,IRS / Swap,IR,EUR,293500000.0,,1,True,2.756, IRS 20260701 20260703 5YEUR EUR 12M2 44 6M1 167 5 - LCH,False
GFI,9M,IRS / Swap,IR,CLP,77000000000.0,,1,True,4.465, IRS 20260701 20260703 9MCLP CLP 1T1 86 1T1 86 2 - CME,False
GFI,6M,IRS / Swap,IR,EUR,1500000000.0,,1,True,2.545, IRS 20260701 20271215 6MEUR EUR 12M1 167 3M1 167 5 - LCHFCM,False
GFI,6M,IRS / Swap,IR,EUR,1500000000.0,,1,True,2.543, IRS 20260701 20280315 6MEUR EUR 12M1 167 3M1 167 5 - LCH,False
GFI,6M,IRS / Swap,IR,EUR,1500000000.0,,1,True,2.652, FRA 20260701 20271215 6MEUR EUR 3M1 167 6M1 167 5 - LCHFCM,False
GFI,6M,IRS / Swap,IR,EUR,1500000000.0,,1,True,2.645, FRA 20260701 20280315 6MEUR EUR 3M1 167 6M1 167 5 - LCHFCM,False
GFI,1Y,IRS / Swap,IR,USD,81696250.0,,1,True,3.32482, ZCI 20260701 20260501 1YUSD USD 1Y8 0 1Y8 0 5 - LCH,False
GFI,1Y,IRS / Swap,IR,USD,83255000.0,,1,True,2.15603, ZCI 20260701 20260701 1YUSD USD 1Y8 0 1Y8 0 5 - LCH,False
GFI,10Y,IRS / Swap,IR,USD,77000000.0,,1,True,2.378, ZCI 20260701 20260706 10YUSD USD 1Y8 0 10Y8 0 5 - LCHFCM,False
GFI,12M,IRS / Swap,IR,USD,25000000.0,,1,True,2.105, ZCI 20260701 20260706 12MUSD USD 1Y8 0 1Y8 0 5 - LCH,False
GFI,20Y,IRS / Swap,IR,USD,65000000.0,,1,True,2.34125, ZCI 20260701 20260706 20YUSD USD 1Y8 0 20Y8 0 5 - LCH,False
GFI,30Y,IRS / Swap,IR,USD,26000000.0,,1,True,2.315, ZCI 20260701 20260706 30YUSD USD 1Y8 0 30Y8 0 5 - LCHFCM,False
GFI,1Y,IRS / Swap,IR,USD,83780750.0,,1,True,1.79844, ZCI 20260701 20260801 1YUSD USD 1Y8 0 1Y8 0 5 - LCH,False
