SEF,Tenor,Category,AssetClass,Currency,Notional_Local,Notional_USD,Trades,Trades_Estimated,Last_Price,Description,MXN_Match
GFI,ON,FX,CU,AUD,150000000.0,,1,True,12.147,AUDNZD CALL 1.2235 NEW YORK 08JUL2026 C1 BILATERAL,False
GFI,1M,FX,CU,AUD,15000000.0,,1,True,80535.0,AUDNZD CALL 1.217 TOKYO 06AUG2026 C1 BILATERAL,False
GFI,1M,FX,CU,AUD,15000000.0,,1,True,80265.0,AUDNZD PUT 1.217 TOKYO 06AUG2026 P2 BILATERAL,False
GFI,1M,FX,CU,AUD,90000000.0,,1,True,6.65,AUDUSD CALL 0.7 NEW YORK 06AUG2026 C1 BILATERAL,False
GFI,TN,FX,CU,AUD,30000000.0,,1,True,7.0,AUDUSD PUT 0.69 NEW YORK 10JUL2026 P1 BILATERAL,False
GFI,1W,FX,CU,AUD,30000000.0,,1,True,7.1,AUDUSD PUT 0.69 NEW YORK 16JUL2026 P2 BILATERAL,False
GFI,TN,FX,CU,AUD,30000000.0,,1,True,7.05,AUDUSD PUT 0.69 NEW YORK 09JUL2026 P1 BILATERAL,False
GFI,2W,FX,CU,AUD,30000000.0,,1,True,6.066,AUDUSD PUT 0.694 NEW YORK 21JUL2026 P2 BILATERAL,False
GFI,TN,FX,CU,AUD,30000000.0,,1,True,7.0,AUDUSD PUT 0.69 NEW YORK 10JUL2026 P1 BILATERAL,False
GFI,1W,FX,CU,AUD,30000000.0,,1,True,7.1,AUDUSD PUT 0.69 NEW YORK 16JUL2026 P2 BILATERAL,False
GFI,1W,FX,CU,EUR,5000000.0,,1,True,15200.0,EURBRL PUT 5.88 CROSS BRL WMR 4PM PTAX 1.15PM 13JUL2026 P1 BILATERAL,False
GFI,1M,FX,CU,EUR,10000000.0,,1,True,4.15,EURCAD CALL 50D NEW YORK 06AUG2026 C1 BILATERAL,False
GFI,1Y,FX,CU,EUR,15000000.0,,1,True,5.05,EURCAD CALL 50D NEW YORK 07JUL2027 C1 BILATERAL,False
GFI,1M,FX,CU,EUR,15000000.0,,1,True,4.15,EURCAD CALL 50D NEW YORK 06AUG2026 C1 BILATERAL,False
GFI,1M,FX,CU,EUR,10000000.0,,1,True,4.15,EURCAD PUT 50D NEW YORK 06AUG2026 P2 BILATERAL,False
GFI,1Y,FX,CU,EUR,15000000.0,,1,True,5.05,EURCAD PUT 50D NEW YORK 07JUL2027 P2 BILATERAL,False
GFI,1M,FX,CU,EUR,15000000.0,,1,True,4.15,EURCAD PUT 50D NEW YORK 06AUG2026 P2 BILATERAL,False
GFI,2M,FX,CU,EUR,50000000.0,,1,True,1.8,EURCZK CALL 50D NEW YORK 07SEP2026 C1 BILATERAL,False
GFI,9M,FX,CU,EUR,24000000.0,,1,True,2.65,EURCZK CALL 50D NEW YORK 07APR2027 C3 BILATERAL,False
GFI,2M,FX,CU,EUR,50000000.0,,1,True,1.8,EURCZK PUT 50D NEW YORK 07SEP2026 P2 BILATERAL,False
GFI,9M,FX,CU,EUR,24000000.0,,1,True,2.65,EURCZK PUT 50D NEW YORK 07APR2027 P4 BILATERAL,False
GFI,2M,FX,CU,EUR,25000000.0,,1,True,3.45,EURGBP CALL 50D NEW YORK 07SEP2026 C1 BILATERAL,False
GFI,9M,FX,CU,EUR,12000000.0,,1,True,4.35,EURGBP CALL 50D NEW YORK 07APR2027 C3 BILATERAL,False
GFI,1M,FX,CU,EUR,100000000.0,,1,True,129000.0,EURGBP CALL 0.8632 NEW YORK 06AUG2026 C1 BILATERAL,False
GFI,2M,FX,CU,EUR,75000000.0,,1,True,3.45,EURGBP CALL 50D NEW YORK 07SEP2026 C1 BILATERAL,False
GFI,9M,FX,CU,EUR,36000000.0,,1,True,4.35,EURGBP CALL 50D NEW YORK 07APR2027 C3 BILATERAL,False
GFI,6M,FX,CU,EUR,30000000.0,,1,True,124448.0,EURGBP CALL 0.885 NEW YORK 07JAN2027 C1 BILATERAL,False
GFI,6M,FX,CU,EUR,40000000.0,,1,True,49379.0,EURGBP CALL 0.905 NEW YORK 07DEC2026 C1 BILATERAL,False
GFI,2M,FX,CU,EUR,25000000.0,,1,True,3.45,EURGBP PUT 50D NEW YORK 07SEP2026 P2 BILATERAL,False
GFI,9M,FX,CU,EUR,12000000.0,,1,True,4.35,EURGBP PUT 50D NEW YORK 07APR2027 P4 BILATERAL,False
GFI,2M,FX,CU,EUR,75000000.0,,1,True,3.45,EURGBP PUT 50D NEW YORK 07SEP2026 P2 BILATERAL,False
GFI,9M,FX,CU,EUR,36000000.0,,1,True,4.35,EURGBP PUT 50D NEW YORK 07APR2027 P4 BILATERAL,False
GFI,6M,FX,CU,EUR,30000000.0,,1,True,161348.0,EURGBP PUT 0.85 NEW YORK 07JAN2027 P2 BILATERAL,False
GFI,6M,FX,CU,EUR,40000000.0,,1,True,71379.0,EURGBP PUT 0.8375 NEW YORK 07DEC2026 P2 BILATERAL,False
