SEF,Tenor,Category,AssetClass,Currency,Notional_Local,Notional_USD,Trades,Trades_Estimated,Last_Price,Description,MXN_Match
Tradition,Other,FX,CU,GBP,80000000.0,107320000.0,2,False,148750.0,OD GBP vs. USD Call at a strike of 1.351,False
Tradition,Other,FX,CU,EUR,50000000.0,58064996.0,1,False,11250.0,OD EUR vs. GBP Call at a strike of 0.8675,False
Tradition,Other,FX,CU,EUR,50000000.0,58064996.0,1,False,13750.0,OD EUR vs. GBP Call at a strike of 0.8725,False
Tradition,1M,FX,CU,USD,5000000.0,5000000.0,1,False,48375.0,1M USD vs. MXN Put at a delta of 50,True
Tradition,1M,FX,CU,USD,5000000.0,5000000.0,1,False,48375.0,1M USD vs. MXN Call at a delta of 50,True
Tradition,3M,FX,CU,USD,5000000.0,5000000.0,1,False,90625.0,3M USD vs. MXN Put at a delta of 50,True
Tradition,3M,FX,CU,USD,5000000.0,5000000.0,1,False,90625.0,3M USD vs. MXN Call at a delta of 50,True
Tradition,Other,FX,CU,GBP,100000000.0,134150008.0,1,False,480000.0,OD GBP vs. USD Call at a strike of 1.3475,False
Tradition,3W,FX,CU,GBP,76250000.0,102289376.0,1,False,345031.25,3W GBP vs. USD Put at a strike of 1.3375,False
Tradition,2M,FX,CU,USD,32250000.0,32250000.0,3,False,145362.5,2M USD vs. BRL Put at a delta of 50,False
Tradition,2M,FX,CU,USD,32250000.0,32250000.0,3,False,145362.5,2M USD vs. BRL Call at a delta of 50,False
Tradition,4M,FX,CU,USD,22500000.0,22500000.0,3,False,152500.0,4M USD vs. BRL Put at a delta of 50,False
Tradition,4M,FX,CU,USD,22500000.0,22500000.0,3,False,152500.0,4M USD vs. BRL Call at a delta of 50,False
Tradition,1Y,FX,CU,USD,165000000.0,165000000.0,5,False,372500.0,1Y USD vs. CNH Put at a delta of 50,False
Tradition,1Y,FX,CU,USD,165000000.0,165000000.0,5,False,355625.0,1Y USD vs. CNH Call at a delta of 50,False
Tradition,18M,FX,CU,USD,250000000.0,250000000.0,2,False,206250.0,18M USD vs. CNH Put at a strike of 6.85,False
Tradition,6M,FX,CU,USD,40000000.0,40000000.0,2,False,225625.0,6M USD vs. CNH Put at a delta of 50,False
Tradition,6M,FX,CU,USD,40000000.0,40000000.0,2,False,219375.0,6M USD vs. CNH Call at a delta of 50,False
Tradition,1M,FX,CU,USD,100000000.0,100000000.0,5,False,72750.0,1M USD vs. CHF Put at a delta of 50,False
Tradition,1M,FX,CU,USD,100000000.0,100000000.0,5,False,72500.0,1M USD vs. CHF Call at a delta of 50,False
Tradition,Other,FX,CU,EUR,100000000.0,116129992.0,3,False,143000.0,OD EUR vs. USD Put at a strike of 1.1625,False
Tradition,1M,FX,CU,USD,115000000.0,115000000.0,3,False,334650.0,1M USD vs. COP Put at a delta of 25,False
Tradition,1M,FX,CU,USD,100000000.0,100000000.0,3,False,237000.0,1M USD vs. COP Call at a delta of 25,False
Tradition,1W,FX,CU,GBP,15000000.0,20122500.0,1,False,64500.0,1W GBP vs. USD Put at a delta of 50,False
Tradition,1W,FX,CU,GBP,15000000.0,20122500.0,1,False,64500.0,1W GBP vs. USD Call at a delta of 50,False
Tradition,3M,FX,CU,USD,750000000.0,750000000.0,6,False,85750.0,3M USD vs. CAD Put at a delta of 10,False
Tradition,3M,FX,CU,USD,20000000.0,20000000.0,2,False,260250.0,3M USD vs. BRL Put at a delta of 50,False
Tradition,3M,FX,CU,USD,20000000.0,20000000.0,2,False,260250.0,3M USD vs. BRL Call at a delta of 50,False
Tradition,3M,FX,CU,USD,40000000.0,40000000.0,4,False,130125.0,3M USD vs. BRL Put at a delta of 50,False
Tradition,3M,FX,CU,USD,40000000.0,40000000.0,4,False,130125.0,3M USD vs. BRL Call at a delta of 50,False
Tradition,Other,FX,CU,GBP,80000000.0,107320000.0,2,False,25500.0,ON GBP vs. USD Call at a strike of 1.347,False
Tradition,Other,FX,CU,AUD,30000000.0,21420000.0,1,False,40200.0,SPECIFIC AUD vs. USD Call at a strike of 0.719,False
Tradition,1Y,FX,CU,EUR,15000000.0,17419500.0,1,False,456750.0,1Y EUR vs. USD Put at a delta of 50,False
Tradition,1Y,FX,CU,EUR,15000000.0,17419500.0,1,False,425250.0,1Y EUR vs. USD Call at a delta of 50,False
Tradition,2M,FX,CU,USD,75000000.0,75000000.0,7,False,202500.0,2M USD vs. BRL Put at a delta of 50,False
Tradition,2M,FX,CU,USD,75000000.0,75000000.0,7,False,202500.0,2M USD vs. BRL Call at a delta of 50,False
Tradition,4M,FX,CU,USD,20000000.0,20000000.0,2,False,307750.0,4M USD vs. BRL Put at a delta of 50,False
Tradition,4M,FX,CU,USD,20000000.0,20000000.0,2,False,307750.0,4M USD vs. BRL Call at a delta of 50,False
Tradition,Other,FX,CU,USD,20000000.0,20000000.0,1,False,2000.0,ON USD vs. JPY Put at a strike of 160,False
Tradition,Other,FX,CU,AUD,75000000.0,53550000.0,1,False,88500.0,SPECIFIC AUD vs. USD Call at a strike of 0.719,False
Tradition,Other,FX,CU,AUD,75000000.0,53550000.0,1,False,350250.0,SPECIFIC AUD vs. USD Put at a strike of 0.714,False
Tradition,4W,FX,CU,USD,100000000.0,100000000.0,2,False,65000.0,4W USD vs. CNH Put at a strike of 6.77,False
Tradition,3M,FX,CU,EUR,42000000.0,48774596.0,1,False,282450.0,3M EUR vs. MXN Put at a delta of 25,True
Tradition,3M,FX,CU,EUR,30000000.0,34839000.0,1,False,135000.0,3M EUR vs. MXN Call at a delta of 25,True
Tradition,1W,FX,CU,EUR,75000000.0,87097496.0,2,False,67500.0,1W EUR vs. USD Put at a delta of 25,False
Tradition,1W,FX,CU,EUR,75000000.0,87097496.0,2,False,61250.0,1W EUR vs. USD Call at a delta of 25,False
Tradition,1M,FX,CU,USD,15000000.0,15000000.0,1,False,351750.0,1M USD vs. COP Put at a delta of 50,False
Tradition,1M,FX,CU,USD,15000000.0,15000000.0,1,False,351375.0,1M USD vs. COP Call at a delta of 50,False
Tradition,3M,FX,CU,USD,15000000.0,15000000.0,1,False,518250.0,3M USD vs. COP Put at a delta of 50,False
Tradition,3M,FX,CU,USD,15000000.0,15000000.0,1,False,517875.0,3M USD vs. COP Call at a delta of 50,False
Tradition,Other,FX,CU,USD,40000000.0,40000000.0,1,False,32000.0,ON USD vs. NOK Put at a strike of 9.297,False
Tradition,3M,FX,CU,GBP,15000000.0,20122500.0,1,False,261750.0,3M GBP vs. USD Put at a delta of 50,False
Tradition,3M,FX,CU,GBP,15000000.0,20122500.0,1,False,249750.0,3M GBP vs. USD Call at a delta of 50,False
Tradition,3M,FX,CU,USD,25000000.0,25000000.0,1,False,453125.0,3M USD vs. MXN Put at a delta of 50,True
Tradition,3M,FX,CU,USD,25000000.0,25000000.0,1,False,453125.0,3M USD vs. MXN Call at a delta of 50,True
Tradition,2M,FX,CU,USD,200000000.0,200000000.0,2,False,111100.0,2M USD vs. JPY Call at a strike of 163.6,False
Tradition,2M,FX,CU,USD,200000000.0,200000000.0,2,False,125600.0,2M USD vs. JPY Put at a strike of 153.65,False
Tradition,6M,FX,CU,USD,55000000.0,55000000.0,2,False,275000.0,6M USD vs. MXN Put at a delta of 25,True
Tradition,6M,FX,CU,USD,50000000.0,50000000.0,2,False,184000.0,6M USD vs. MXN Call at a delta of 25,True
Tradition,1M,FX,CU,EUR,5000000.0,5806499.5,1,False,33375.0,1M EUR vs. USD Put at a delta of 50,False
Tradition,1M,FX,CU,EUR,5000000.0,5806499.5,1,False,33875.0,1M EUR vs. USD Call at a delta of 50,False
Tradition,Other,FX,CU,USD,140000000.0,140000000.0,3,False,30500.0,OD USD vs. MXN Put at a strike of 17.45,True
Tradition,Other,FX,CU,USD,140000000.0,140000000.0,3,False,128500.0,OD USD vs. MXN Call at a strike of 17.37,True
Tradition,2M,FX,CU,USD,40000000.0,40000000.0,2,False,107250.0,2M USD vs. CAD Put at a delta of 50,False
Tradition,2M,FX,CU,USD,40000000.0,40000000.0,2,False,105000.0,2M USD vs. CAD Call at a delta of 50,False
Tradition,3M,FX,CU,USD,110000000.0,110000000.0,4,False,506000.0,3M USD vs. BRL Put at a delta of 25,False
Tradition,3M,FX,CU,USD,100000000.0,100000000.0,4,False,338000.0,3M USD vs. BRL Call at a delta of 25,False
Tradition,Other,FX,CU,EUR,130000000.0,150968992.0,3,False,36500.0,OD EUR vs. USD Put at a strike of 1.1635,False
Tradition,1W,FX,CU,EUR,130000000.0,150968992.0,3,False,21500.0,1W EUR vs. USD Call at a strike of 1.17,False
Tradition,1W,FX,CU,EUR,60000000.0,69678000.0,1,False,27000.0,1W EUR vs. GBP Call at a strike of 0.868,False
Tradition,4W,FX,CU,EUR,60000000.0,69678000.0,1,False,109500.0,4W EUR vs. GBP Put at a strike of 0.8615,False
Tradition,1M,FX,CU,EUR,25000000.0,29032498.0,1,False,164375.0,1M EUR vs. MXN Put at a delta of 50,True
Tradition,1M,FX,CU,EUR,25000000.0,29032498.0,1,False,164375.0,1M EUR vs. MXN Call at a delta of 50,True
Tradition,9M,FX,CU,EUR,150000000.0,174194992.0,2,False,1325000.0,9M EUR vs. GBP Put at a strike of 0.8675,False
Tradition,1Y,FX,CU,EUR,150000000.0,174194992.0,2,False,556250.0,1Y EUR vs. GBP Put at a strike of 0.845,False
Tradition,Other,FX,CU,USD,50000000.0,50000000.0,1,False,46250.0,OD USD vs. CAD Call at a strike of 1.383,False
Tradition,Other,FX,CU,EUR,50000000.0,58064996.0,1,False,20000.0,ON EUR vs. USD Put at a strike of 1.161,False
Tradition,Other,FX,CU,EUR,50000000.0,58064996.0,1,False,17500.0,ON EUR vs. USD Call at a strike of 1.1655,False
Tradition,Other,FX,CU,EUR,50000000.0,58064996.0,1,False,315000.0,OD EUR vs. BRL Put at a delta of 50,False
Tradition,Other,FX,CU,EUR,50000000.0,58064996.0,1,False,315000.0,OD EUR vs. BRL Call at a delta of 50,False
Tradition,Other,FX,CU,EUR,2500000.0,2903249.8,1,False,600000.0,OD EUR vs. BRL Put at a strike of 5.8,False
Tradition,Other,Other,—,USD,189750000.0,189750000.0,11,False,5.038,Tomorrow Next Non-Deliverable Forward - United States Dollar and Brazilian Real,False
Tradition,Other,FX,CU,USD,274000000.0,274000000.0,6,False,5.031,Spot Next Non-Deliverable Forward - United States Dollar and Brazilian Real,False
Tradition,7D,Other,—,USD,100000000.0,100000000.0,2,False,5.0291,7 Day Non-Deliverable Forward - United States Dollar and Brazilian Real,False
Tradition,2W,Other,—,USD,347750000.0,347750016.0,3,False,5.0341,2 Week Non-Deliverable Forward - United States Dollar and Brazilian Real,False
Tradition,31D,Other,—,USD,1027000000.0,1027000000.0,18,False,5.0569,31 Day Non-Deliverable Forward - United States Dollar and Brazilian Real,False
Tradition,93D,Other,—,USD,50000000.0,50000000.0,1,False,5.1286,93 Day Non-Deliverable Forward - United States Dollar and Brazilian Real,False
Tradition,107D,Other,—,USD,250000000.0,250000000.0,1,False,5.164,107 Day Non-Deliverable Forward - United States Dollar and Brazilian Real,False
Tradition,123D,Other,—,USD,500000000.0,500000000.0,1,False,5.1631,123 Day Non-Deliverable Forward - United States Dollar and Brazilian Real,False
Tradition,765D,Other,—,USD,50000000.0,50000000.0,1,False,5.918,765 Day Non-Deliverable Forward - United States Dollar and Brazilian Real,False
Tradition,Other,FX,CU,USD,22500000.0,22500000.0,2,False,893.0,Spot Next Non-Deliverable Forward - United States Dollar and Chilean Peso,False
Tradition,7D,Other,—,USD,88500000.0,88500000.0,4,False,893.0,7 Day Non-Deliverable Forward - United States Dollar and Chilean Peso,False
Tradition,8D,Other,—,USD,183000000.0,183000000.0,6,False,892.99,8 Day Non-Deliverable Forward - United States Dollar and Chilean Peso,False
Tradition,11D,Other,—,USD,60000000.0,60000000.0,1,False,888.98,11 Day Non-Deliverable Forward - United States Dollar and Chilean Peso,False
Tradition,14D,Other,—,USD,38000000.0,38000000.0,2,False,891.96,14 Day Non-Deliverable Forward - United States Dollar and Chilean Peso,False
