SEF,Tenor,Category,AssetClass,Currency,Notional_Local,Notional_USD,Trades,Trades_Estimated,Last_Price,Description,MXN_Match
BGC,1W,FX,CU,USD,50000000.0,,1,True,5.0,USDTHB CALL 33.3 TOKYO 13JUL2026 C1 BILATERAL,False
BGC,2W,FX,CU,USD,50000000.0,,1,True,7.45,USDTHB PUT 33.7 TOKYO 23JUL2026 P2 BILATERAL,False
BGC,1M,FX,CU,USD,10000000.0,,1,True,5.5,USDTRY CALL 50D LONDON 07AUG2026 C1 BILATERAL,False
BGC,1M,FX,CU,USD,10000000.0,,1,True,5.5,USDTRY PUT 50D LONDON 07AUG2026 P2 BILATERAL,False
BGC,ON,FX,CU,USD,32000000.0,,1,True,32.1956,USDTWD NDF 10JUL2026 BILATERAL,False
BGC,1W,FX,CU,USD,39000000.0,,1,True,32.18793,USDTWD NDF 13JUL2026 BILATERAL,False
BGC,1W,FX,CU,USD,47000000.0,,1,True,32.18027,USDTWD NDF 14JUL2026 BILATERAL,False
BGC,1W,FX,CU,USD,101000000.0,,1,True,32.1415,USDTWD NDF 15JUL2026 BILATERAL,False
BGC,1W,FX,CU,USD,66000000.0,,1,True,32.1496,USDTWD NDF 16JUL2026 BILATERAL,False
BGC,1W,FX,CU,USD,81000000.0,,1,True,32.15043,USDTWD NDF 17JUL2026 BILATERAL,False
BGC,2W,FX,CU,USD,152000000.0,,1,True,32.15127,USDTWD NDF 20JUL2026 BILATERAL,False
BGC,2W,FX,CU,USD,148000000.0,,1,True,32.1521,USDTWD NDF 21JUL2026 BILATERAL,False
BGC,2W,FX,CU,USD,119000000.0,,1,True,32.15293,USDTWD NDF 22JUL2026 BILATERAL,False
BGC,2W,FX,CU,USD,95000000.0,,1,True,32.12233,USDTWD NDF 23JUL2026 BILATERAL,False
BGC,2W,FX,CU,USD,25000000.0,,1,True,32.15627,USDTWD NDF 24JUL2026 BILATERAL,False
BGC,2W,FX,CU,USD,29000000.0,,1,True,32.124,USDTWD NDF 27JUL2026 BILATERAL,False
BGC,3W,FX,CU,USD,27000000.0,,1,True,32.12483,USDTWD NDF 28JUL2026 BILATERAL,False
BGC,3W,FX,CU,USD,7000000.0,,1,True,32.15877,USDTWD NDF 29JUL2026 BILATERAL,False
BGC,3W,FX,CU,USD,66000000.0,,1,True,32.16127,USDTWD NDF 30JUL2026 BILATERAL,False
BGC,3W,FX,CU,USD,41000000.0,,1,True,32.1621,USDTWD NDF 31JUL2026 BILATERAL,False
BGC,1M,FX,CU,USD,22000000.0,,1,True,32.16377,USDTWD NDF 04AUG2026 BILATERAL,False
BGC,1M,FX,CU,USD,70000000.0,,1,True,32.1646,USDTWD NDF 05AUG2026 BILATERAL,False
BGC,1M,FX,CU,USD,170000000.0,,1,True,32.1671,USDTWD NDF 06AUG2026 BILATERAL,False
BGC,1M,FX,CU,USD,28000000.0,,1,True,32.16793,USDTWD NDF 07AUG2026 BILATERAL,False
BGC,1M,FX,CU,USD,17000000.0,,1,True,32.16877,USDTWD NDF 10AUG2026 BILATERAL,False
BGC,1M,FX,CU,USD,444571425.0,,1,True,32.116,USDTWD NDF 11AUG2026 BILATERAL,False
BGC,1M,FX,CU,USD,52000000.0,,1,True,32.17044,USDTWD NDF 12AUG2026 BILATERAL,False
BGC,1M,FX,CU,USD,50000000.0,,1,True,32.17298,USDTWD NDF 13AUG2026 BILATERAL,False
BGC,1M,FX,CU,USD,8000000.0,,1,True,32.17382,USDTWD NDF 14AUG2026 BILATERAL,False
