SEF,Tenor,Category,AssetClass,Currency,Notional_Local,Notional_USD,Trades,Trades_Estimated,Last_Price,Description,MXN_Match
LatAm SEF,10Y,IRS / Swap,IR,CLP,7000000000.0,7569367.8497,1,True,5.285,CLP vs. Camara OIS - CME - 10-Year,False
LatAm SEF,12M,IRS / Swap,IR,CLP,171000000000.0,184908843.1843,1,True,4.54,CLP vs. Camara OIS - CME - 12-Month,False
LatAm SEF,15Y,IRS / Swap,IR,CLP,13200000000.0,14273665.0879,1,True,5.54,CLP vs. Camara OIS - CME - 15-Year,False
LatAm SEF,18M,IRS / Swap,IR,CLP,19500000000.0,21086096.1526,1,True,4.64,CLP vs. Camara OIS - CME - 18-Month,False
LatAm SEF,2Y,IRS / Swap,IR,CLP,154000000000.0,166526092.6923,1,True,4.595,CLP vs. Camara OIS - CME - 2-Year,False
LatAm SEF,5Y,IRS / Swap,IR,CLP,39100000000.0,42280326.1316,1,True,4.905,CLP vs. Camara OIS - CME - 5-Year,False
LatAm SEF,6Y,IRS / Swap,IR,CLP,3500000000.0,3784683.9248,1,True,4.985,CLP vs. Camara OIS - CME - 6-Year,False
LatAm SEF,9Y,IRS / Swap,IR,CLP,12600000000.0,13624862.1294,1,True,5.215,CLP vs. Camara OIS - CME - 9-Year,False
LatAm SEF,2Y,IRS / Swap,IR,COP,55000000000.0,16912097.0693,1,True,11.15,COP vs. IBR OIS - CME - 2-Year,False
LatAm SEF,4Y,IRS / Swap,IR,COP,30000000000.0,9224780.2196,1,True,10.315,COP vs. IBR OIS - CME - 4-Year,False
LatAm SEF,3Y,IRS / Swap,IR,USD,119000000.0,119000000.0,1,True,20.22,MXN F-TIIE vs. USD SOFR Cross-Currency Basis - 3-Year,True
LatAm SEF,10Y,IRS / Swap,IR,MXN,1425000000.0,81938933.9313,1,True,8.125,MXN vs. F-TIIE OIS - CME - 130x1,True
LatAm SEF,1Y,IRS / Swap,IR,MXN,1800000000.0,103501811.2817,1,True,6.635,MXN vs. F-TIIE OIS - CME - 13x1,True
LatAm SEF,2Y,IRS / Swap,IR,MXN,2240000000.0,128802254.0394,1,True,6.995,MXN vs. F-TIIE OIS - CME - 26x1,True
LatAm SEF,3Y,IRS / Swap,IR,MXN,5555000000.0,319418089.8166,1,True,7.29,MXN vs. F-TIIE OIS - CME - 39x1,True
LatAm SEF,4Y,IRS / Swap,IR,MXN,5555000000.0,319418089.8166,1,True,7.495,MXN vs. F-TIIE OIS - CME - 52x1,True
LatAm SEF,5Y,IRS / Swap,IR,MXN,3640000000.0,209303662.8141,1,True,7.64,MXN vs. F-TIIE OIS - CME - 65x1,True
LatAm SEF,7Y,IRS / Swap,IR,MXN,400000000.0,23000402.507,1,True,7.88,MXN vs. F-TIIE OIS - CME - 91x1,True
LatAm SEF,9M,IRS / Swap,IR,MXN,1300000000.0,74751308.1479,1,True,6.575,MXN vs. F-TIIE OIS - CME - 9x1,True
LatAm SEF,1W,FX,CU,USD,3000000.0,3000000.0,1,True,925.0,NDF CLP - 21Jul26,False
LatAm SEF,1W,FX,CU,USD,9000000.0,9000000.0,1,True,925.0,NDF CLP - 22Jul26,False
LatAm SEF,1W,FX,CU,USD,6000000.0,6000000.0,1,True,924.0,NDF CLP - 23Jul26,False
LatAm SEF,1M,FX,CU,USD,15000000.0,15000000.0,1,True,3268.0,NDF COP - 18Aug26,False
LatAm SEF,18M,FX,CU,USD,15000000.0,15000000.0,1,True,3678.0,NDF COP - 18Jan28,False
LatAm SEF,9M,FX,CU,USD,45000000.0,45000000.0,1,True,3430.0,NDF COP - 19Apr27,False
LatAm SEF,1Y,FX,CU,USD,45000000.0,45000000.0,1,True,3501.5,NDF COP - 19Jul27,False
LatAm SEF,1M,FX,CU,USD,80000000.0,80000000.0,1,True,3.3951,NDF PEN - 17Aug26,False
LatAm SEF,TN,FX,CU,USD,80000000.0,80000000.0,1,True,3.3915,NDF PEN - 17Jul26,False
