SEF,Tenor,Category,AssetClass,Currency,Notional_Local,Notional_USD,Trades,Trades_Estimated,Last_Price,Description,MXN_Match
LatAm SEF,10Y,IRS / Swap,IR,CLP,39200000000.0,42500596.3094,1,True,5.105,CLP vs. Camara OIS - CME - 10-Year,False
LatAm SEF,12M,IRS / Swap,IR,CLP,323500000000.0,350738339.441,1,True,4.47,CLP vs. Camara OIS - CME - 12-Month,False
LatAm SEF,2Y,IRS / Swap,IR,CLP,24000000000.0,26020773.2506,1,True,4.41,CLP vs. Camara OIS - CME - 2-Year,False
LatAm SEF,3Y,IRS / Swap,IR,CLP,16300000000.0,17672441.8327,1,True,4.51,CLP vs. Camara OIS - CME - 3-Year,False
LatAm SEF,5Y,IRS / Swap,IR,CLP,72900000000.0,79038098.7488,1,True,4.69,CLP vs. Camara OIS - CME - 5-Year,False
LatAm SEF,8Y,IRS / Swap,IR,CLP,7000000000.0,7589392.1981,1,True,4.94,CLP vs. Camara OIS - CME - 8-Year,False
LatAm SEF,9M,IRS / Swap,IR,CLP,302000000000.0,327428063.404,1,True,4.465,CLP vs. Camara OIS - CME - 9-Month,False
LatAm SEF,12M,IRS / Swap,IR,COP,226000000000.0,65629183.4975,1,True,12.225,COP vs. IBR OIS - CME - 12-Month,False
LatAm SEF,2Y,IRS / Swap,IR,COP,135000000000.0,39203273.3281,1,True,11.12,COP vs. IBR OIS - CME - 2-Year,False
LatAm SEF,6M,IRS / Swap,IR,COP,353000000000.0,102509299.8876,1,True,11.9,COP vs. IBR OIS - CME - 6-Month,False
LatAm SEF,9M,IRS / Swap,IR,COP,490000000000.0,142293362.4502,1,True,12.11,COP vs. IBR OIS - CME - 9-Month,False
LatAm SEF,10Y,IRS / Swap,IR,MXN,550000000.0,31362620.3184,1,True,8.1,MXN vs. F-TIIE OIS - CME - 130x1,True
LatAm SEF,1Y,IRS / Swap,IR,MXN,5050000000.0,287965877.4691,1,True,6.735,MXN vs. F-TIIE OIS - CME - 13x1,True
LatAm SEF,2Y,IRS / Swap,IR,MXN,2010000000.0,114616121.5273,1,True,7.09,MXN vs. F-TIIE OIS - CME - 26x1,True
LatAm SEF,4Y,IRS / Swap,IR,MXN,750000000.0,42767209.5251,1,True,7.52,MXN vs. F-TIIE OIS - CME - 52x1,True
LatAm SEF,5Y,IRS / Swap,IR,MXN,840000000.0,47899274.6681,1,True,7.64,MXN vs. F-TIIE OIS - CME - 65x1,True
LatAm SEF,6M,IRS / Swap,IR,MXN,500000000.0,28511473.0167,1,True,6.58,MXN vs. F-TIIE OIS - CME - 6x1,True
LatAm SEF,9M,IRS / Swap,IR,MXN,4700000000.0,268007846.3574,1,True,6.64,MXN vs. F-TIIE OIS - CME - 9x1,True
LatAm SEF,9M,FX,CU,USD,50000000.0,50000000.0,1,True,924.75,NDF CLP - 05Apr27,False
LatAm SEF,1Y,FX,CU,USD,50000000.0,50000000.0,1,True,924.1,NDF CLP - 06Jul27,False
LatAm SEF,1W,FX,CU,USD,1000000.0,1000000.0,1,True,927.0,NDF CLP - 08Jul26,False
LatAm SEF,1W,FX,CU,USD,1000000.0,1000000.0,1,True,926.97,NDF CLP - 10Jul26,False
LatAm SEF,1W,FX,CU,USD,20000000.0,20000000.0,1,True,3417.0,NDF COP - 06Jul26,False
LatAm SEF,1W,FX,CU,USD,20000000.0,20000000.0,1,True,3417.81,NDF COP - 07Jul26,False
LatAm SEF,1M,FX,CU,USD,100500000.0,100500000.0,1,True,3.4176,NDF PEN - 03Aug26,False
LatAm SEF,3M,FX,CU,USD,50000000.0,50000000.0,1,True,3.4288,NDF PEN - 05Oct26,False
LatAm SEF,1W,FX,CU,USD,10000000.0,10000000.0,1,True,3.417,NDF PEN - 06Jul26,False
