SEF,Tenor,Category,AssetClass,Currency,Notional_Local,Notional_USD,Trades,Trades_Estimated,Last_Price,Description,MXN_Match
Tradition,6M,FX,CU,NZD,130000000,75504000,4,False,113800.0,6M NZD vs. USD Put at a strike of 0.56,False
Tradition,3M,FX,CU,USD,102500000,102500000,3,False,465000.0,3M USD vs. CAD Put at a delta of 50,False
Tradition,3M,FX,CU,USD,102500000,102500000,3,False,451250.0,3M USD vs. CAD Call at a delta of 50,False
Tradition,3M,FX,CU,USD,202500000,202500000,2,False,140625.0,3M USD vs. CAD Put at a delta of 10,False
Tradition,3M,FX,CU,USD,202500000,202500000,2,False,137812.5,3M USD vs. CAD Call at a delta of 10,False
Tradition,Other,FX,CU,EUR,100000000,115310000,1,False,57500.0,OD EUR vs. CHF Call at a strike of 0.92,False
Tradition,1M,FX,CU,EUR,100000000,115310000,1,False,337500.0,1M EUR vs. CHF Call at a strike of 0.918,False
Tradition,1W,FX,CU,EUR,50000000,57655000,1,False,43750.0,1W EUR vs. GBP Call at a strike of 0.8665,False
Tradition,Other,FX,CU,EUR,50000000,57655000,1,False,60000.0,OD EUR vs. GBP Put at a strike of 0.8635,False
Tradition,1M,FX,CU,USD,100000000,100000000,4,False,119375.0,1M USD vs. BRL Put at a strike of 5.3,False
Tradition,1M,FX,CU,USD,30000000,30000000,2,False,143625.0,1M USD vs. MXN Put at a delta of 50,True
Tradition,1M,FX,CU,USD,30000000,30000000,2,False,143625.0,1M USD vs. MXN Call at a delta of 50,True
Tradition,Other,FX,CU,EUR,30000000,34593000,1,False,65250.0,OD EUR vs. USD Put at a strike of 1.1575,False
Tradition,Other,FX,CU,EUR,30000000,34593000,1,False,6750.0,OD EUR vs. USD Call at a strike of 1.1675,False
Tradition,6M,FX,CU,EUR,215000000,247916496,9,False,490625.0,6M EUR vs. USD Put at a delta of 50,False
Tradition,6M,FX,CU,EUR,215000000,247916496,9,False,465625.0,6M EUR vs. USD Call at a delta of 50,False
Tradition,1M,FX,CU,AUD,200000000,141180000,12,False,170625.0,1M AUD vs. USD Put at a delta of 50,False
Tradition,1M,FX,CU,AUD,200000000,141180000,12,False,165000.0,1M AUD vs. USD Call at a delta of 50,False
Tradition,1Y,FX,CU,USD,165000000,165000000,4,False,2986500.0,1Y USD vs. BRL Put at a delta of 25,False
Tradition,1Y,FX,CU,USD,150000000,150000000,4,False,2057500.0,1Y USD vs. BRL Call at a delta of 25,False
Tradition,Other,FX,CU,EUR,75000000,86482504,1,False,13125.0,OD EUR vs. GBP Put at a strike of 0.862,False
Tradition,Other,FX,CU,EUR,75000000,86482504,1,False,91875.0,OD EUR vs. GBP Call at a strike of 0.8675,False
Tradition,1W,FX,CU,USD,110000000,110000000,4,False,31500.0,1W USD vs. BRL Call at a strike of 5.075,False
Tradition,1M,FX,CU,GBP,25000000,33387500,1,False,243125.0,1M GBP vs. USD Put at a delta of 50,False
Tradition,1M,FX,CU,GBP,25000000,33387500,1,False,236250.0,1M GBP vs. USD Call at a delta of 50,False
Tradition,1M,FX,CU,USD,645750000,645750020,15,False,147400.0,1M USD vs. BRL Put at a delta of 25,False
Tradition,1M,FX,CU,USD,586500000,586499970,15,False,101000.0,1M USD vs. BRL Call at a delta of 25,False
Tradition,2M,FX,CU,USD,15000000,15000000,1,False,110250.0,2M USD vs. CAD Put at a delta of 50,False
Tradition,2M,FX,CU,USD,15000000,15000000,1,False,107250.0,2M USD vs. CAD Call at a delta of 50,False
Tradition,2Y,FX,CU,USD,22000000,22000000,2,False,439450.0,2Y USD vs. BRL Put at a delta of 25,False
Tradition,2Y,FX,CU,USD,20000000,20000000,2,False,293250.0,2Y USD vs. BRL Call at a delta of 25,False
Tradition,1M,FX,CU,EUR,105000000,121075504,4,False,195000.0,1M EUR vs. USD Put at a delta of 50,False
Tradition,1M,FX,CU,EUR,105000000,121075504,4,False,186875.0,1M EUR vs. USD Call at a delta of 50,False
Tradition,Other,FX,CU,USD,70000000,70000000,4,False,43000.0,OD USD vs. BRL Call at a strike of 5.113,False
Tradition,2M,FX,CU,EUR,70000000,80717000,6,False,202250.0,2M EUR vs. BRL Put at a delta of 50,False
Tradition,2M,FX,CU,EUR,70000000,80717000,6,False,202250.0,2M EUR vs. BRL Call at a delta of 50,False
Tradition,1W,FX,CU,NZD,170000000,98736000,5,False,131000.0,1W NZD vs. USD Put at a strike of 0.582,False
Tradition,1M,FX,CU,USD,90000000,90000000,5,False,210625.0,1M USD vs. JPY Put at a delta of 50,False
Tradition,1M,FX,CU,USD,90000000,90000000,5,False,202500.0,1M USD vs. JPY Call at a delta of 50,False
Tradition,Other,FX,CU,EUR,65000000,74951504,3,False,8250.0,OD EUR vs. CAD Put at a delta of 50,False
Tradition,Other,FX,CU,EUR,65000000,74951504,3,False,8500.0,OD EUR vs. CAD Call at a delta of 50,False
