SEF,Tenor,Category,AssetClass,Currency,Notional_Local,Notional_USD,Trades,Trades_Estimated,Last_Price,Description,MXN_Match
LatAm SEF,10Y,IRS / Swap,IR,CLP,5800000000.0,6288353.5356,1,True,5.21,CLP vs. Camara OIS - CME - 10-Year,False
LatAm SEF,2Y,IRS / Swap,IR,CLP,138000000000.0,149619446.1912,1,True,4.46,CLP vs. Camara OIS - CME - 2-Year,False
LatAm SEF,3Y,IRS / Swap,IR,CLP,33000000000.0,35778563.2196,1,True,4.555,CLP vs. Camara OIS - CME - 3-Year,False
LatAm SEF,5Y,IRS / Swap,IR,CLP,10500000000.0,11384088.2972,1,True,4.76,CLP vs. Camara OIS - CME - 5-Year,False
LatAm SEF,6Y,IRS / Swap,IR,CLP,18000000000.0,19515579.938,1,True,4.84,CLP vs. Camara OIS - CME - 6-Year,False
LatAm SEF,12M,IRS / Swap,IR,COP,113000000000.0,32814591.7487,1,True,12.43,COP vs. IBR OIS - CME - 12-Month,False
LatAm SEF,2Y,IRS / Swap,IR,COP,153000000000.0,44430376.4385,1,True,11.365,COP vs. IBR OIS - CME - 2-Year,False
LatAm SEF,5Y,IRS / Swap,IR,COP,72000000000.0,20908412.4417,1,True,10.25,COP vs. IBR OIS - CME - 5-Year,False
LatAm SEF,10Y,IRS / Swap,IR,MXN,900000000.0,51138397.5499,1,True,8.17,MXN vs. F-TIIE OIS - CME - 130x1,True
LatAm SEF,1Y,IRS / Swap,IR,MXN,2720000000.0,154551601.4841,1,True,6.735,MXN vs. F-TIIE OIS - CME - 13x1,True
LatAm SEF,2Y,IRS / Swap,IR,MXN,6790000000.0,385810799.2932,1,True,7.1,MXN vs. F-TIIE OIS - CME - 26x1,True
LatAm SEF,3Y,IRS / Swap,IR,MXN,2140000000.0,121595745.2853,1,True,7.36,MXN vs. F-TIIE OIS - CME - 39x1,True
LatAm SEF,5Y,IRS / Swap,IR,MXN,1470000000.0,83526049.3315,1,True,7.71,MXN vs. F-TIIE OIS - CME - 65x1,True
LatAm SEF,6M,IRS / Swap,IR,MXN,3900000000.0,221599722.7162,1,True,6.6,MXN vs. F-TIIE OIS - CME - 6x1,True
LatAm SEF,7Y,IRS / Swap,IR,MXN,60000000.0,3409226.5033,1,True,7.92,MXN vs. F-TIIE OIS - CME - 91x1,True
LatAm SEF,9M,IRS / Swap,IR,MXN,12530000000.0,711960134.7781,1,True,6.64,MXN vs. F-TIIE OIS - CME - 9x1,True
LatAm SEF,1M,FX,CU,USD,47000000.0,47000000.0,1,True,934.4,NDF CLP - 10Aug26,False
LatAm SEF,2M,FX,CU,USD,75000000.0,75000000.0,1,True,936.0,NDF CLP - 10Sep26,False
LatAm SEF,1W,FX,CU,USD,47000000.0,47000000.0,1,True,934.5,NDF CLP - 13Jul26,False
LatAm SEF,3M,FX,CU,USD,115000000.0,115000000.0,1,True,935.77,NDF CLP - 13Oct26,False
LatAm SEF,1W,FX,CU,USD,40000000.0,40000000.0,1,True,936.5,NDF CLP - 17Jul26,False
LatAm SEF,1M,FX,CU,USD,70000000.0,70000000.0,1,True,3364.0,NDF COP - 10Aug26,False
LatAm SEF,3M,FX,CU,USD,70000000.0,70000000.0,1,True,3414.5,NDF COP - 13Oct26,False
LatAm SEF,1W,FX,CU,USD,10000000.0,10000000.0,1,True,3350.32,NDF COP - 17Jul26,False
LatAm SEF,2W,FX,CU,USD,10000000.0,10000000.0,1,True,3351.08,NDF COP - 21Jul26,False
LatAm SEF,10Y,IRS / Swap,IR,MXV,50000000.0,2841022.0861,1,True,3.572,UDI vs. MXN F-TIIE - 10-Year,True
