SEF,Tenor,Category,AssetClass,Currency,Notional_Local,Notional_USD,Trades,Trades_Estimated,Last_Price,Description,MXN_Match
LatAm SEF,12M,IRS / Swap,IR,CLP,48000000000.0,52041546.5013,1,True,4.38,CLP vs. Camara OIS - CME - 12-Month,False
LatAm SEF,2Y,IRS / Swap,IR,CLP,58000000000.0,62883535.3557,1,True,4.345,CLP vs. Camara OIS - CME - 2-Year,False
LatAm SEF,3Y,IRS / Swap,IR,CLP,59000000000.0,63967734.2412,1,True,4.475,CLP vs. Camara OIS - CME - 3-Year,False
LatAm SEF,4Y,IRS / Swap,IR,CLP,37600000000.0,40765878.0927,1,True,4.58,CLP vs. Camara OIS - CME - 4-Year,False
LatAm SEF,5Y,IRS / Swap,IR,CLP,16600000000.0,17997701.4984,1,True,4.67,CLP vs. Camara OIS - CME - 5-Year,False
LatAm SEF,6Y,IRS / Swap,IR,CLP,8800000000.0,9540950.1919,1,True,4.79,CLP vs. Camara OIS - CME - 6-Year,False
LatAm SEF,9Y,IRS / Swap,IR,CLP,5000000000.0,5420994.4272,1,True,5.06,CLP vs. Camara OIS - CME - 9-Year,False
LatAm SEF,10Y,IRS / Swap,IR,COP,49500000000.0,14374533.5536,1,True,9.865,COP vs. IBR OIS - CME - 10-Year,False
LatAm SEF,5Y,IRS / Swap,IR,COP,90000000000.0,26135515.5521,1,True,10.16,COP vs. IBR OIS - CME - 5-Year,False
LatAm SEF,6M,IRS / Swap,IR,COP,136000000000.0,39493667.9454,1,True,11.97,COP vs. IBR OIS - CME - 6-Month,False
LatAm SEF,9M,IRS / Swap,IR,COP,96000000000.0,27877883.2556,1,True,12.2,COP vs. IBR OIS - CME - 9-Month,False
LatAm SEF,10Y,IRS / Swap,IR,MXN,1825000000.0,104310748.8654,1,True,8.14,MXN vs. F-TIIE OIS - CME - 130x1,True
LatAm SEF,1Y,IRS / Swap,IR,MXN,4150000000.0,237199785.0913,1,True,6.69,MXN vs. F-TIIE OIS - CME - 13x1,True
LatAm SEF,2Y,IRS / Swap,IR,MXN,11820000000.0,675590713.1997,1,True,7.06,MXN vs. F-TIIE OIS - CME - 26x1,True
LatAm SEF,3Y,IRS / Swap,IR,MXN,525000000.0,30007201.7284,1,True,7.325,MXN vs. F-TIIE OIS - CME - 39x1,True
LatAm SEF,3M,IRS / Swap,IR,MXN,6900000000.0,394380365.5735,1,True,6.55,MXN vs. F-TIIE OIS - CME - 3x1,True
LatAm SEF,4Y,IRS / Swap,IR,MXN,400000000.0,22862629.8883,1,True,7.5,MXN vs. F-TIIE OIS - CME - 52x1,True
LatAm SEF,5Y,IRS / Swap,IR,MXN,720000000.0,41152733.799,1,True,7.61,MXN vs. F-TIIE OIS - CME - 65x1,True
LatAm SEF,6M,IRS / Swap,IR,MXN,11950000000.0,683021067.9134,1,True,6.585,MXN vs. F-TIIE OIS - CME - 6x1,True
LatAm SEF,9M,IRS / Swap,IR,MXN,5150000000.0,294356359.8121,1,True,6.62,MXN vs. F-TIIE OIS - CME - 9x1,True
LatAm SEF,1M,FX,CU,USD,36000000.0,36000000.0,1,True,926.4,NDF CLP - 06Aug26,False
LatAm SEF,TN,FX,CU,USD,36000000.0,36000000.0,1,True,926.5,NDF CLP - 10Jul26,False
LatAm SEF,TN,FX,CU,USD,7500000.0,7500000.0,1,True,3.408,NDF PEN - 09Jul26,False
LatAm SEF,1M,FX,CU,USD,24500000.0,24500000.0,1,True,3.4083,NDF PEN - 10Aug26,False
LatAm SEF,TN,FX,CU,USD,12000000.0,12000000.0,1,True,3.406,NDF PEN - 10Jul26,False
