SEF,Tenor,Category,AssetClass,Currency,Notional_Local,Notional_USD,Trades,Trades_Estimated,Last_Price,Description,MXN_Match
Tradition,Other,FX,CU,EUR,100000000,114460000,1,False,145000.0,OD EUR vs. USD Put at a strike of 1.14,False
Tradition,1Y,FX,CU,EUR,30000000,34338000,2,False,300150.0,1Y EUR vs. CHF Call at a strike of 0.8955,False
Tradition,1Y,FX,CU,EUR,30000000,34338000,2,False,280080.0,1Y EUR vs. CHF Put at a strike of 0.8955,False
Tradition,1Y,FX,CU,GBP,25500000,34088400,2,False,327522.0,1Y GBP vs. CHF Call at a strike of 1.0295,False
Tradition,1Y,FX,CU,GBP,25500000,34088400,2,False,302800.0,1Y GBP vs. CHF Put at a strike of 1.0295,False
Tradition,Other,FX,CU,USD,160000000,160000000,5,False,65000.0,OD USD vs. CAD Put at a strike of 1.4235,False
Tradition,1M,FX,CU,USD,331000000,331000000,5,False,236500.0,1M USD vs. MXN Put at a delta of 25,True
Tradition,1M,FX,CU,USD,300000000,300000000,5,False,167500.0,1M USD vs. MXN Call at a delta of 25,True
Tradition,1W,FX,CU,EUR,25000000,28615000,1,False,100625.0,1W EUR vs. USD Put at a delta of 50,False
Tradition,1W,FX,CU,EUR,25000000,28615000,1,False,100625.0,1W EUR vs. USD Call at a delta of 50,False
Tradition,1W,FX,CU,USD,50000000,50000000,1,False,81250.0,1W USD vs. JPY Put at a strike of 163,False
Tradition,Other,FX,CU,USD,50000000,50000000,1,False,205000.0,OD USD vs. JPY Call at a strike of 160.5,False
Tradition,1M,FX,CU,EUR,25000000,28615000,1,False,182500.0,1M EUR vs. USD Put at a delta of 50,False
Tradition,1M,FX,CU,EUR,25000000,28615000,1,False,185000.0,1M EUR vs. USD Call at a delta of 50,False
Tradition,Other,FX,CU,USD,20000000,20000000,2,False,6750.0,OD USD vs. MXN Put at a strike of 17.825,True
Tradition,3W,FX,CU,USD,75000000,75000000,1,False,187500.0,3W USD vs. JPY Put at a strike of 162.75,False
Tradition,1M,FX,CU,USD,75000000,75000000,1,False,596250.0,1M USD vs. JPY Put at a strike of 161,False
Tradition,Other,FX,CU,USD,90000000,90000000,3,False,68250.0,OD USD vs. JPY Call at a strike of 160.4,False
Tradition,1W,FX,CU,USD,45000000,45000000,4,False,46750.0,1W USD vs. JPY Put at a delta of 50,False
Tradition,1W,FX,CU,USD,45000000,45000000,4,False,47250.0,1W USD vs. JPY Call at a delta of 50,False
Tradition,Other,FX,CU,USD,190000000,190000000,5,False,63750.0,OD USD vs. CAD Call at a strike of 1.4145,False
Tradition,Other,FX,CU,USD,30000000,30000000,2,False,1750.0,ON USD vs. CAD Call at a strike of 1.412,False
Tradition,1Y,FX,CU,USD,15000000,15000000,2,False,68750.0,1Y USD vs. CNH Put at a delta of 50,False
Tradition,1Y,FX,CU,USD,15000000,15000000,2,False,65875.0,1Y USD vs. CNH Call at a delta of 50,False
Tradition,9M,FX,CU,EUR,15000000,17169000,1,False,357750.0,9M EUR vs. USD Put at a delta of 50,False
Tradition,9M,FX,CU,EUR,15000000,17169000,1,False,333750.0,9M EUR vs. USD Call at a delta of 50,False
Tradition,1M,FX,CU,USD,90000000,90000000,4,False,75375.0,1M USD vs. CAD Put at a delta of 50,False
Tradition,1M,FX,CU,USD,90000000,90000000,4,False,75750.0,1M USD vs. CAD Call at a delta of 50,False
Tradition,3M,FX,CU,USD,115000000,115000000,3,False,136125.0,3M USD vs. CAD Put at a delta of 50,False
Tradition,3M,FX,CU,USD,115000000,115000000,3,False,134250.0,3M USD vs. CAD Call at a delta of 50,False
Tradition,1M,FX,CU,GBP,15000000,20052000,1,False,140625.0,1M GBP vs. USD Put at a delta of 50,False
Tradition,1M,FX,CU,GBP,15000000,20052000,1,False,140625.0,1M GBP vs. USD Call at a delta of 50,False
Tradition,3W,FX,CU,EUR,37500000,42922500,1,False,210000.0,3W EUR vs. USD Put at a delta of 50,False
Tradition,3W,FX,CU,EUR,37500000,42922500,1,False,209062.5,3W EUR vs. USD Call at a delta of 50,False
Tradition,3W,FX,CU,EUR,86250000,98721752,1,False,60375.0,3W EUR vs. USD Put at a delta of 10,False
Tradition,3W,FX,CU,EUR,86250000,98721752,1,False,58218.75,3W EUR vs. USD Call at a delta of 10,False
Tradition,Other,FX,CU,AUD,35000000,24279500,1,False,61250.0,OD AUD vs. USD Call at a strike of 0.694,False
