SEF,Tenor,Category,AssetClass,Currency,Notional_Local,Notional_USD,Trades,Trades_Estimated,Last_Price,Description,MXN_Match
GFI,12Y,IRS / Swap,IR,MXN,295000000.0,,1,True,8.415, OIS 20260602 20260604 12YMXN MXN 28D1 200 28D1 200 2 - CME,True
GFI,15Y,IRS / Swap,IR,MXN,810000000.0,,1,True,8.525, OIS 20260602 20260604 15YMXN MXN 28D1 200 28D1 200 2 - CME,True
GFI,1Y,IRS / Swap,IR,MXN,540000000.0,,1,True,6.77, OIS 20260602 20260604 1YMXN MXN 28D1 200 28D1 200 2 - CME,True
GFI,2Y,IRS / Swap,IR,COP,586000000000.0,,1,True,11.73, OIS 20260602 20260604 2YCOP COP 3M1 168 3M1 168 2 - CME,False
GFI,2Y,IRS / Swap,IR,MXN,1210000000.0,,1,True,7.195, OIS 20260602 20260604 2YMXN MXN 28D1 200 28D1 200 2 - CME,True
GFI,3Y,IRS / Swap,IR,COP,29000000000.0,,1,True,11.35, OIS 20260602 20260604 3YCOP COP 3M1 168 3M1 168 2 - CME,False
GFI,3Y,IRS / Swap,IR,MXN,450000000.0,,1,True,7.525, OIS 20260602 20260604 3YMXN MXN 28D1 200 28D1 200 2 - CME,True
GFI,4M,IRS / Swap,IR,EUR,250000000.0,,1,True,2.225, OIS 20260602 20260604 4MEUR EUR 12M1 178 12M1 178 5 - LCH,False
GFI,4Y,IRS / Swap,IR,COP,338000000000.0,,1,True,11.13, OIS 20260602 20260604 4YCOP COP 3M1 168 3M1 168 2 - CME,False
GFI,4Y,IRS / Swap,IR,EUR,130000000.0,,1,True,2.5317, OIS 20260602 20260604 4YEUR EUR 12M1 44 12M1 178 5 - LCHFCM,False
GFI,5Y,IRS / Swap,IR,COP,239000000000.0,,1,True,10.94, OIS 20260602 20260604 5YCOP COP 3M1 168 3M1 168 2 - CME,False
GFI,5Y,IRS / Swap,IR,MXN,665000000.0,,1,True,7.845, OIS 20260602 20260604 5YMXN MXN 28D1 200 28D1 200 2 - CME,True
GFI,6M,IRS / Swap,IR,COP,229000000000.0,,1,True,11.805, OIS 20260602 20260604 6MCOP COP 1T1 168 1T1 168 2 - CME,False
GFI,6Y,IRS / Swap,IR,COP,41000000000.0,,1,True,10.82, OIS 20260602 20260604 6YCOP COP 3M1 168 3M1 168 2 - CME,False
GFI,7Y,IRS / Swap,IR,MXN,320000000.0,,1,True,8.06, OIS 20260602 20260604 7YMXN MXN 28D1 200 28D1 200 2 - CME,True
GFI,9M,IRS / Swap,IR,COP,72000000000.0,,1,True,12.155, OIS 20260602 20260604 9MCOP COP 1T1 168 1T1 168 2 - CME,False
