SEF,Tenor,Category,AssetClass,Currency,Notional_Local,Notional_USD,Trades,Trades_Estimated,Last_Price,Description,MXN_Match
LatAm SEF,10Y,IRS / Swap,IR,CLP,24000000000.0,25648972.438,1,True,5.35,CLP vs. Camara OIS - CME - 10-Year,False
LatAm SEF,12M,IRS / Swap,IR,CLP,48000000000.0,51297944.8761,1,True,4.6,CLP vs. Camara OIS - CME - 12-Month,False
LatAm SEF,12Y,IRS / Swap,IR,CLP,26100000000.0,27893257.5264,1,True,5.45,CLP vs. Camara OIS - CME - 12-Year,False
LatAm SEF,2Y,IRS / Swap,IR,CLP,149000000000.0,159237370.5528,1,True,4.625,CLP vs. Camara OIS - CME - 2-Year,False
LatAm SEF,3M,IRS / Swap,IR,CLP,184000000000.0,196642122.025,1,True,4.515,CLP vs. Camara OIS - CME - 3-Month,False
LatAm SEF,3Y,IRS / Swap,IR,CLP,20000000000.0,21374143.6984,1,True,4.73,CLP vs. Camara OIS - CME - 3-Year,False
LatAm SEF,5Y,IRS / Swap,IR,CLP,10500000000.0,11221425.4416,1,True,4.945,CLP vs. Camara OIS - CME - 5-Year,False
LatAm SEF,10Y,IRS / Swap,IR,MXN,455000000.0,25996583.3062,1,True,8.15,MXN vs. F-TIIE OIS - CME - 130x1,True
LatAm SEF,1Y,IRS / Swap,IR,MXN,9000000000.0,514218131.3313,1,True,6.7,MXN vs. F-TIIE OIS - CME - 13x1,True
LatAm SEF,2Y,IRS / Swap,IR,MXN,3295000000.0,188260971.4152,1,True,7.1,MXN vs. F-TIIE OIS - CME - 26x1,True
LatAm SEF,5Y,IRS / Swap,IR,MXN,2150000000.0,122840998.0403,1,True,7.69,MXN vs. F-TIIE OIS - CME - 65x1,True
LatAm SEF,6M,IRS / Swap,IR,MXN,5020000000.0,286819446.587,1,True,6.575,MXN vs. F-TIIE OIS - CME - 6x1,True
LatAm SEF,9M,IRS / Swap,IR,MXN,3880000000.0,221685149.9517,1,True,6.61,MXN vs. F-TIIE OIS - CME - 9x1,True
LatAm SEF,1M,FX,CU,USD,131000000.0,131000000.0,1,True,927.67,NDF CLP - 17Aug26,False
LatAm SEF,1W,FX,CU,USD,131000000.0,131000000.0,1,True,927.75,NDF CLP - 17Jul26,False
